2025/02/16 02:47:35.669602 开始执行程序...
2025/02/16 02:47:35.670125 ----------------------------------------
2025/02/16 02:47:35.670659 处理钱包地址: MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa
2025/02/16 02:47:35.670659 开始获取钱包 MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa 的代币列表...
2025/02/16 02:47:35.670659 ----------------------------------------
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=8J6CexwfJ8CSzn2DgWhzQe1NHd2hK9DKX59FCNNMo2hu, Balance=100000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=8J6CexwfJ8CSzn2DgWhzQe1NHd2hK9DKX59FCNNMo2hu, ActualBalance=100.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=9sbrLLnk4vxJajnZWXP9h5qk1NDFw7dz2eHjgemcpump, Balance=30000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=9sbrLLnk4vxJajnZWXP9h5qk1NDFw7dz2eHjgemcpump, ActualBalance=30.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=6jg3cLjSpMJyN6zPfYaNJbLTCS1JF7cHR9jQrSLipump, Balance=114000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=6jg3cLjSpMJyN6zPfYaNJbLTCS1JF7cHR9jQrSLipump, ActualBalance=114.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=CAtK4eVVvPaXiS8Q1uV2YUAsANgCxvhFDCe4gd8hQ8Dv, Balance=30844196521, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=CAtK4eVVvPaXiS8Q1uV2YUAsANgCxvhFDCe4gd8hQ8Dv, ActualBalance=30844.19652100, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=8bBQjRUgzN7hHfzPeeCvigWE94k4q1Mjw8DQ71FSpump, Balance=10000000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=8bBQjRUgzN7hHfzPeeCvigWE94k4q1Mjw8DQ71FSpump, ActualBalance=10000.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=HPZ3QSXkkDezSS1gkRRKys3LhDGXDUb9fGpH9mZGF5Zr, Balance=10000000000, Decimals=8
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=HPZ3QSXkkDezSS1gkRRKys3LhDGXDUb9fGpH9mZGF5Zr, ActualBalance=100.00000000, Decimals=8
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=DXgLbDTPYgesZNZJKrqFM9kdwRXEGMmbxoQA4YxRddHE, Balance=100000000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=DXgLbDTPYgesZNZJKrqFM9kdwRXEGMmbxoQA4YxRddHE, ActualBalance=100000.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=ETJnKMqgcbzQnTbnSfnk5rQkwXRsBi3ifMp31K4bpump, Balance=210055796995, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=ETJnKMqgcbzQnTbnSfnk5rQkwXRsBi3ifMp31K4bpump, ActualBalance=210055.79699500, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=9yNykgy7xvXv9ij8TapMjXREArGCREjY38KoFtASpump, Balance=500000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=9yNykgy7xvXv9ij8TapMjXREArGCREjY38KoFtASpump, ActualBalance=500.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=EVdB9wXFa2ZtUXnnefZNGmYiwYPruNoytfd2iMG7czcW, Balance=370771000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=EVdB9wXFa2ZtUXnnefZNGmYiwYPruNoytfd2iMG7czcW, ActualBalance=370771.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=E6VVUW9r79i122ozBXLC5iBpwqMRUC9uhARkMhhLSFVW, Balance=11500000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=E6VVUW9r79i122ozBXLC5iBpwqMRUC9uhARkMhhLSFVW, ActualBalance=11500.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=3fJQG8fbZGKcDNBAnUddge4ACCQZ9D7Cjc11BepFpump, Balance=1000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=3fJQG8fbZGKcDNBAnUddge4ACCQZ9D7Cjc11BepFpump, ActualBalance=1.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=3WsSAah94iAR3incVRfQJ2T3km4n3bQMN2BxKZQZULz9, Balance=67710700000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=3WsSAah94iAR3incVRfQJ2T3km4n3bQMN2BxKZQZULz9, ActualBalance=67710.70000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=7vKmSV6BaTAX1Xw8EzJxfyUJAEhhFCH7DCVpg8w4pump, Balance=1754000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=7vKmSV6BaTAX1Xw8EzJxfyUJAEhhFCH7DCVpg8w4pump, ActualBalance=1754.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=LsinpBtQH68hzHqrvWw4PYbH7wMoAobQAzcvxVHwTLv, Balance=5, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=LsinpBtQH68hzHqrvWw4PYbH7wMoAobQAzcvxVHwTLv, ActualBalance=0.00000001, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=217onbknQpFVEpyTCknieq3KVE8a9o4R7WhQGN4opQck, Balance=99000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=217onbknQpFVEpyTCknieq3KVE8a9o4R7WhQGN4opQck, ActualBalance=99.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=9R3pHASxWEZSB5pv3K3AVqWJ5cMj9XyUKMCLJfcipump, Balance=4358426000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=9R3pHASxWEZSB5pv3K3AVqWJ5cMj9XyUKMCLJfcipump, ActualBalance=4358.42600000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=BUhS5coXEt9hcxN3JSpGYUWSKbNo96RsKu52LcMo12rf, Balance=5000000000, Decimals=8
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=BUhS5coXEt9hcxN3JSpGYUWSKbNo96RsKu52LcMo12rf, ActualBalance=50.00000000, Decimals=8
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=E6t5wJLxs7U4KwqcYqVJrJaiCBT9yYTctFUHZP1D6jdA, Balance=2000000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=E6t5wJLxs7U4KwqcYqVJrJaiCBT9yYTctFUHZP1D6jdA, ActualBalance=2000.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=7nKQRSEcJeuTFCNEKS2YjiPc4kFuKfz3xmJd2Hz1n9jr, Balance=288000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=7nKQRSEcJeuTFCNEKS2YjiPc4kFuKfz3xmJd2Hz1n9jr, ActualBalance=288.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6, Balance=0, Decimals=5
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6, ActualBalance=0.00000000, Decimals=5
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=7YoAymCyauHAXus3snMEKcLgRx546MrHuBW3EuUNKKQs, Balance=28000000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=7YoAymCyauHAXus3snMEKcLgRx546MrHuBW3EuUNKKQs, ActualBalance=28000.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=2mzQkk1EVVssFfFKcDqJwayRKegwttng5eeK1VzeQ4g2, Balance=0, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=2mzQkk1EVVssFfFKcDqJwayRKegwttng5eeK1VzeQ4g2, ActualBalance=0.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=AugAgqMyoAhge4SuzpeuMzhUzGQ4GjqLjTxSFLaApump, Balance=0, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=AugAgqMyoAhge4SuzpeuMzhUzGQ4GjqLjTxSFLaApump, ActualBalance=0.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=6r4PCVaX4rYN9WdbXwVWAQL4djFoUaeBMsq8Cxc6NApZ, Balance=297000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=6r4PCVaX4rYN9WdbXwVWAQL4djFoUaeBMsq8Cxc6NApZ, ActualBalance=297.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=BZY5LJbJDrmQKcBy3q7eayqw9jMVXLqFDThKKdjqpump, Balance=110000000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=BZY5LJbJDrmQKcBy3q7eayqw9jMVXLqFDThKKdjqpump, ActualBalance=110000.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=8NUuDdTKSXKPVqErtUBrTarKsBiNZvo666vrizC7pump, Balance=487000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=8NUuDdTKSXKPVqErtUBrTarKsBiNZvo666vrizC7pump, ActualBalance=487.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=CMH57pTCUznSrBCQgRg5vBTHewjN8zcuSTPWUkEQpump, Balance=10110000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=CMH57pTCUznSrBCQgRg5vBTHewjN8zcuSTPWUkEQpump, ActualBalance=10110.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=H7vPTs99SEGLRtBqDgoi2srT2AY5oshQ6qNeU8Lq4wVx, Balance=20000000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=H7vPTs99SEGLRtBqDgoi2srT2AY5oshQ6qNeU8Lq4wVx, ActualBalance=20000.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=9ay29AZ9BLW2uc2vSk46kA1uDDbUWQ1YHWHEGuiLpump, Balance=24326435674, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=9ay29AZ9BLW2uc2vSk46kA1uDDbUWQ1YHWHEGuiLpump, ActualBalance=24326.43567400, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=6X12FLLDTcF3sNgDKoqDScvCMYopyXbeTGm52jbvcXf9, Balance=1000000000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=6X12FLLDTcF3sNgDKoqDScvCMYopyXbeTGm52jbvcXf9, ActualBalance=1000000.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=Atu2ZFP2hfJcQNCudLYjTqpak9ueYNcgdzuk6tsUJqhU, Balance=100000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=Atu2ZFP2hfJcQNCudLYjTqpak9ueYNcgdzuk6tsUJqhU, ActualBalance=100.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=BHmhuUNSq9HrAnU2XqHqSf8k2LyQtUQ8DhTv7QN4yyS5, Balance=1000000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=BHmhuUNSq9HrAnU2XqHqSf8k2LyQtUQ8DhTv7QN4yyS5, ActualBalance=1000.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=gh6CwdwGSyzgC3DGzjGNjqw3jx3vMgVm2ErKT8jxJ5C, Balance=100000000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=gh6CwdwGSyzgC3DGzjGNjqw3jx3vMgVm2ErKT8jxJ5C, ActualBalance=100000.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=FvXTEvaZnuKXm7rE9fiBkt7SCNVNVGZu4FkCibc8oqpX, Balance=420000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=FvXTEvaZnuKXm7rE9fiBkt7SCNVNVGZu4FkCibc8oqpX, ActualBalance=420.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=8qC3ow1Rnhaz89fNDw2hcNTTsXnTBgTGRaLk2pYQyzfY, Balance=333000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=8qC3ow1Rnhaz89fNDw2hcNTTsXnTBgTGRaLk2pYQyzfY, ActualBalance=333.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=9Yoew81T48WQzHiXVGAyUt4JaDjRnXDoYAVwPggUNAxA, Balance=696969000000000, Decimals=9
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=9Yoew81T48WQzHiXVGAyUt4JaDjRnXDoYAVwPggUNAxA, ActualBalance=696969.00000000, Decimals=9
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=Goosy8poN8E58qbdLsFrSM2wnmLjbxi9xvbTTALUNaJd, Balance=2000000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=Goosy8poN8E58qbdLsFrSM2wnmLjbxi9xvbTTALUNaJd, ActualBalance=2.00000000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=VPeMEkfYC9YqtFkQkcz81VWBiAqBrS7fFYqa9X3pump, Balance=82568000, Decimals=6
2025/02/16 02:47:38.556387 创建RPC代币数据: Mint=VPeMEkfYC9YqtFkQkcz81VWBiAqBrS7fFYqa9X3pump, ActualBalance=82.56800000, Decimals=6
2025/02/16 02:47:38.556387 处理RPC代币数据: Mint=CaxbeAfk6gvGchRnszJyXCsB5AaL6Yz4zuyMKV6fGSwP, Balance=200000000, Decimals=6
2025/02/16 02:47:38.556892 创建RPC代币数据: Mint=CaxbeAfk6gvGchRnszJyXCsB5AaL6Yz4zuyMKV6fGSwP, ActualBalance=200.00000000, Decimals=6
2025/02/16 02:47:38.556892 处理RPC代币数据: Mint=7At3TWLdQoEAMRMpTrbLCpFHSqZod6QqBeGQwr7cE44L, Balance=5000000000000, Decimals=9
2025/02/16 02:47:38.556892 创建RPC代币数据: Mint=7At3TWLdQoEAMRMpTrbLCpFHSqZod6QqBeGQwr7cE44L, ActualBalance=5000.00000000, Decimals=9
2025/02/16 02:47:38.556892 处理RPC代币数据: Mint=Ho6wN4ff7RdTdXE1UsCZjrjuFVMHyRFTv1oBdbSECnJS, Balance=100000000, Decimals=6
2025/02/16 02:47:38.556892 创建RPC代币数据: Mint=Ho6wN4ff7RdTdXE1UsCZjrjuFVMHyRFTv1oBdbSECnJS, ActualBalance=100.00000000, Decimals=6
2025/02/16 02:47:38.556892 处理RPC代币数据: Mint=A87ELdPi2LpmjW3j1C8zsEDz8Yej8bKQ1xMEQLeKpump, Balance=408000000, Decimals=6
2025/02/16 02:47:38.556892 创建RPC代币数据: Mint=A87ELdPi2LpmjW3j1C8zsEDz8Yej8bKQ1xMEQLeKpump, ActualBalance=408.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=FGwTfivEvBBKpwWYXBnfUDTMqtfk9dvtyQLE38Wjpump, Balance=9219952000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=FGwTfivEvBBKpwWYXBnfUDTMqtfk9dvtyQLE38Wjpump, ActualBalance=9219.95200000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=H4Vw24iQUMgZnvYWw89izVEzJbszLainE4w3icUGpump, Balance=1000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=H4Vw24iQUMgZnvYWw89izVEzJbszLainE4w3icUGpump, ActualBalance=1000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=EMAb1cexvwrMeViyYiK8941V7SGWiXsyhMREBcswggPw, Balance=100, Decimals=2
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=EMAb1cexvwrMeViyYiK8941V7SGWiXsyhMREBcswggPw, ActualBalance=1.00000000, Decimals=2
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=5UD8yMCiqA4zw3W32CFsYNpsNwdCkinANMHtt1DDpump, Balance=57284000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=5UD8yMCiqA4zw3W32CFsYNpsNwdCkinANMHtt1DDpump, ActualBalance=57284.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=4vPDSyf2nSpPugMepzpCjutfdvgygaEFYU93Jfeu61JJ, Balance=250000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=4vPDSyf2nSpPugMepzpCjutfdvgygaEFYU93Jfeu61JJ, ActualBalance=250000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=39JDFSUxecvYJN3nwBrWV8ik1rzLtfDDNosgm9cMpump, Balance=50000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=39JDFSUxecvYJN3nwBrWV8ik1rzLtfDDNosgm9cMpump, ActualBalance=50000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=CcFhkFLkAnGGFC6wsc1rdSonZ88wQy5X1SppQaUwpump, Balance=3410000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=CcFhkFLkAnGGFC6wsc1rdSonZ88wQy5X1SppQaUwpump, ActualBalance=3410.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=3UfknvCm4No13GHBPwNvXqJt9kroZcPv3psWswqpzixt, Balance=200000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=3UfknvCm4No13GHBPwNvXqJt9kroZcPv3psWswqpzixt, ActualBalance=200.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=3PLEcmEtaW3bKmpyS3sm1CkRNSNKyG1tFbU1WyfxaJ2z, Balance=200000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=3PLEcmEtaW3bKmpyS3sm1CkRNSNKyG1tFbU1WyfxaJ2z, ActualBalance=200.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=AAtK12YEuM8HoRuVBBGyLtDG8RrgZWpS2x3PMpW6CVML, Balance=1300000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=AAtK12YEuM8HoRuVBBGyLtDG8RrgZWpS2x3PMpW6CVML, ActualBalance=1300.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=hjYRgW2djEzYyeDMPVFFrPnsHpDbgsseFmw24wbrFyM, Balance=198000000000, Decimals=9
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=hjYRgW2djEzYyeDMPVFFrPnsHpDbgsseFmw24wbrFyM, ActualBalance=198.00000000, Decimals=9
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=GopFvYooju11ys3CNdUiu5NF6V4Cf1BGD6NVPp8HNAjj, Balance=108454387, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=GopFvYooju11ys3CNdUiu5NF6V4Cf1BGD6NVPp8HNAjj, ActualBalance=108.45438700, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=EhkDgP8e5sz16AFCWUCYJzVug1zvpDLTEHxH4WAFpBFA, Balance=189000000, Decimals=5
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=EhkDgP8e5sz16AFCWUCYJzVug1zvpDLTEHxH4WAFpBFA, ActualBalance=1890.00000000, Decimals=5
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9, Balance=600000, Decimals=5
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9, ActualBalance=6.00000000, Decimals=5
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=5fCQjc7d2Fb6cWrHh4QNsG28Ewp57eGGaTpXck1Lpump, Balance=1400000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=5fCQjc7d2Fb6cWrHh4QNsG28Ewp57eGGaTpXck1Lpump, ActualBalance=1400.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=J12B5NaWzCn57tr2UKdvVnYbiAN5iH6zxsxD2GnHmKcj, Balance=132515000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=J12B5NaWzCn57tr2UKdvVnYbiAN5iH6zxsxD2GnHmKcj, ActualBalance=132515.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=9jkVYyKKWKXeQmSHPg4qKkN3Gz37sfYZrCuHbTdBpump, Balance=90000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=9jkVYyKKWKXeQmSHPg4qKkN3Gz37sfYZrCuHbTdBpump, ActualBalance=90000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=97XU8nv8t9672uaJECKDvoSuypzYA9a76HLpGVTADvNB, Balance=3550648437312025, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=97XU8nv8t9672uaJECKDvoSuypzYA9a76HLpGVTADvNB, ActualBalance=3550648437.31202507, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263, Balance=4485056839797281, Decimals=5
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263, ActualBalance=44850568397.97280884, Decimals=5
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=TigeRicuqNDUwQoJiWmYEU9ZCWmrBNhPj3akkkWP73g, Balance=20000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=TigeRicuqNDUwQoJiWmYEU9ZCWmrBNhPj3akkkWP73g, ActualBalance=20000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=A7A2GoryvTin24SXUfKzdLKwfBSnpsB92sBjChRvpump, Balance=2100645000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=A7A2GoryvTin24SXUfKzdLKwfBSnpsB92sBjChRvpump, ActualBalance=2100.64500000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=FGFW2RzUtCqH9uKEe2XNm5TnUQ6Hm1yFEBmrwy84pump, Balance=2837000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=FGFW2RzUtCqH9uKEe2XNm5TnUQ6Hm1yFEBmrwy84pump, ActualBalance=2837.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=CVNb8Bg7wCrtNTFniaJvxjyFW2cKcoRjKt71Af67pump, Balance=88000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=CVNb8Bg7wCrtNTFniaJvxjyFW2cKcoRjKt71Af67pump, ActualBalance=88.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=HUdZy7UDsH1vAqMiwLo9rm5Zp9BkEDpXH7WzzCxM1LnK, Balance=20000000000000, Decimals=9
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=HUdZy7UDsH1vAqMiwLo9rm5Zp9BkEDpXH7WzzCxM1LnK, ActualBalance=20000.00000000, Decimals=9
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=AoBS1oMDeYPg7Y44Vnoz7YjvoV3wMynACSQNehk8h8pu, Balance=188000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=AoBS1oMDeYPg7Y44Vnoz7YjvoV3wMynACSQNehk8h8pu, ActualBalance=188.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=8ygQonfsFzuqS5omS45pbEnuteJVoFKobPp1hY4BT7VY, Balance=1000000000, Decimals=9
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=8ygQonfsFzuqS5omS45pbEnuteJVoFKobPp1hY4BT7VY, ActualBalance=1.00000000, Decimals=9
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=pFT3NAn9xHszgy5wv66Hpfo8Yfnn5u2ubfLKRyZpump, Balance=50000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=pFT3NAn9xHszgy5wv66Hpfo8Yfnn5u2ubfLKRyZpump, ActualBalance=50000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=634Xh7pyS1VWzTheCjGB7KEtyixftpje9TfjzbWWpump, Balance=100000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=634Xh7pyS1VWzTheCjGB7KEtyixftpje9TfjzbWWpump, ActualBalance=100.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=BWmiaqRyq9VvcKM58zJgibfVgUSJFzsEQrcmzsfarWNw, Balance=200000000000000, Decimals=9
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=BWmiaqRyq9VvcKM58zJgibfVgUSJFzsEQrcmzsfarWNw, ActualBalance=200000.00000000, Decimals=9
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=E7KTJmnsZpCDnwfuMEaKrDz9XUDaGTVm9xvDubPVpump, Balance=7777000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=E7KTJmnsZpCDnwfuMEaKrDz9XUDaGTVm9xvDubPVpump, ActualBalance=7777.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=DTe4GTAfKu1UeyUVacZDJev7UN3xHuakSyRHj1Yvpump, Balance=1000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=DTe4GTAfKu1UeyUVacZDJev7UN3xHuakSyRHj1Yvpump, ActualBalance=1000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=85aMEMsVZg4Vd1Azrzh3ivPfoAvdQsK9Lr44EovZpump, Balance=10000000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=85aMEMsVZg4Vd1Azrzh3ivPfoAvdQsK9Lr44EovZpump, ActualBalance=10000.00000000, Decimals=6
2025/02/16 02:47:38.556916 处理RPC代币数据: Mint=4XKYBUbSdMyJg3mwuDC1o4S2cUPDLfEJnSeo1Ftupump, Balance=10509000000, Decimals=6
2025/02/16 02:47:38.556916 创建RPC代币数据: Mint=4XKYBUbSdMyJg3mwuDC1o4S2cUPDLfEJnSeo1Ftupump, ActualBalance=10509.00000000, Decimals=6
